AA_MAXRMS,AA_NumberofsamplesaboveRMSTH,AA_LogicalIgnition,InstallStationId,AfterCrashStoppingStatus3,VehicleManu,VehicleModel,MokedStatusDesc,IMPACTX,IMPACTY,IMPACTZ,ORX,ORY,ORZ,Speed,XaxisEnabled,YaxisEnabled,ZaxisEnabled,IMPACTXYZAvg,MaxIMPACTAxis,vtype
2.115,0,0,0,0,Dacia,Sandero Stepway,false_alarm,0.284,2.096,-0.276,0.136,0.056,-0.9960001,61,1,1,0,4,Y,Private                                 
2.3565,0,0,0,0,Nissan,Sentra,false_alarm,-0.244,2.344,-0.208,-0.032,-0.172,-1.008,52,1,1,0,4,Y,Private                                 
2.3565,0,0,0,0,Nissan,Sentra,false_alarm,-0.244,2.344,-0.208,-0.032,-0.172,-1.008,52,1,1,0,4,Y,Private                                 
2.3565,0,0,0,0,Nissan,Sentra,false_alarm,-0.244,2.344,-0.208,-0.032,-0.172,-1.008,52,1,1,0,4,Y,Private                                 
2.09625,0,0,0,1,Dacia,Duster,false_alarm,2.096,0.04,-0.008,0.07600001,-0.484,-0.9160001,1,1,1,0,4,X,CrossOver                               
2.4165,0,0,0,0,Renault,Grand Coupe,false_alarm,-0.716,2.308,-0.06,0.104,0.012,-1.076,9,1,1,0,5,Y,Private                                 
8.06,0,0,0,1,Renault,Clio,false_alarm,-0.036,8.06,-0.012,-0.08800001,0.08000001,-0.8880001,1,1,1,0,10,Y,Private                                 
2.696,0,0,0,1,Nissan,Juke,false_alarm,2.696,0,0.048,-0.012,-0.6160001,0.744,0,1,1,0,4,X,CrossOver                               
2.05,0,0,0,0,Dacia,Sandero Stepway,false_alarm,0.468,1.996,0.9160001,0.128,-0.08800001,-1.06,54,1,1,0,5,Y,Private                                 
2.18675,0,0,0,0,Dacia,Duster,false_alarm,0.788,-2.04,1.308,-0.072,0.528,-0.836,41,1,1,0,6,Y,CrossOver                               
2.5845,1,0,0,1,Toyota,Yaris,false_alarm,-0.36,-0.052,-2.584,-0.936,-0.3,0.104,9,0,1,1,4,Z,Private                                 
2.05225,0,0,0,1,Nissan,Qashqai,false_alarm,-0.184,-2.044,1.92,-0.12,-0.456,-0.9160001,4,1,1,0,6,Y,CrossOver                               
2.5085,0,0,0,0,Renault,Captur,false_alarm,2.448,-0.548,-0.096,0.136,-0.176,-0.9680001,47,1,1,0,5,X,Private                                 
2.35825,0,0,0,0,Nissan,X-trail,false_alarm,2.06,1.148,1.188,0.016,-0.424,-0.9480001,29,1,1,0,6,X,CrossOver                               
2.237,0,0,0,1,Renault,Grand Coupe,false_alarm,-0.552,2.168,0.256,0.212,0.07600001,-1.044,4,1,1,0,4,Y,Private                                 
2.052,0,0,0,0,Renault,Grand Coupe,false_alarm,-1.088,1.74,-0.456,-0.028,0.06,-1.028,29,1,1,0,5,Y,Private                                 
4.45925,2,0,0,0,Renault,Grand Coupe,false_alarm,-4.36,-0.936,-1.872,-0.016,0.08400001,-1.004,99,1,1,0,9,X,Private                                 
3.42025,1,0,0,0,Nissan,Micra,false_alarm,0.68,-3.352,0.5,0.244,0.164,-1.028,63,1,1,0,6,Y,Private                                 
2.24925,0,0,0,0,Nissan,Qashqai,false_alarm,-0.08000001,-2.248,0.748,0.008,-0.42,-0.9480001,35,1,1,0,5,Y,CrossOver                               
2.3225,1,0,0,1,Toyota,RAV 4,false_alarm,0.376,-2.292,2.012,-0.008,-0.09200001,-1.036,3,1,1,0,6,Y,CrossOver                               
7.984,0,0,0,1,Renault,Grand Coupe,bumper,0.044,-7.984,-0.016,0.064,-0.02,-1.02,0,1,1,0,10,Y,Private                                 
5.39575,3,0,0,0,Renault,Grand Coupe,false_alarm,-5.376,-0.464,-3.832,0.008,-0.024,-1.036,87,1,1,0,11,X,Private                                 
2.5655,0,0,0,1,Nissan,Qashqai,false_alarm,0.3,-2.548,2.416,-0.02,-0.372,-0.8800001,1,1,1,0,7,Y,CrossOver                               
7.076,1,0,0,0,Renault,Captur,false_alarm,-3.344,-3.768,-6.236,0.056,-0.7360001,-0.688,77,1,0,1,15,Z,Private                                 
2.48725,0,0,0,0,Renault,Captur,false_alarm,-0.54,0.7600001,2.428,0,-0.748,-0.728,28,1,0,1,5,Z,Private                                 
2.11025,0,0,0,0,Nissan,Qashqai,false_alarm,0.624,-2.016,-0.9720001,0.008,-0.444,-0.904,45,1,1,0,5,Y,CrossOver                               
2.61725,0,0,0,1,Toyota,Yaris,no_answer,0.564,-2.556,0.564,-0.324,-0.34,-0.8520001,3,1,1,0,5,Y,Private                                 
2.44475,0,0,0,1,Toyota,Yaris,false_alarm,-0.872,2.284,-1.488,-0.072,-0.124,-0.9760001,5,1,1,0,6,Y,Private                                 
2.55475,0,0,0,1,Toyota,RAV 4,no_answer,2.132,1.408,-0.712,0.012,-0.096,-1,1,1,1,0,6,X,CrossOver                               
3.18,0,0,0,1,Nissan,Juke,no_answer,-3.18,0,0.024,-0.004,-0.952,0.07600001,0,1,0,1,5,X,CrossOver                               
2.07875,0,0,0,1,Renault,Grand Coupe,pit,0.96,1.844,-0.048,-0.028,-0.004,-0.956,0,1,1,0,4,Y,Private                                 
2.6665,0,0,0,1,Toyota,Corolla,no_answer,2.6,-0.592,-0.528,-0.008,-0.112,-0.9760001,0,1,1,0,5,X,Private                                 
2.498,0,0,0,0,Renault,Grand Coupe,no_answer,-0.36,2.472,0.208,-0.04,-0.032,-0.9960001,100,1,1,0,5,Y,Private                                 
2.09025,0,0,0,1,Nissan,Micra,false_alarm,0.276,-2.072,-0.428,0.048,0.356,-0.9760001,1,1,1,0,4,Y,Private                                 
2.577,1,0,0,0,Dacia,Sandero Stepway,false_alarm,-0.072,2.576,-0.62,0,-0.064,-0.9960001,23,1,1,0,5,Y,Private                                 
2.17,0,0,0,1,Renault,Grand Coupe,false_alarm,-0.74,2.04,0.436,0.036,0.276,-1.016,4,1,1,0,5,Y,Private                                 
3.895,1,0,0,1,Toyota,Corolla,false_alarm,2.96,2.532,-2.74,-0.032,-0.036,-1.004,0,1,1,0,10,X,Private                                 
2.168,0,0,0,0,Nissan,Qashqai,bumper,0.004,-2.168,-1.148,0.02,-0.412,-0.952,22,1,1,0,5,Y,CrossOver                               
2.0565,0,0,0,1,Nissan,Qashqai,false_alarm,-1.98,0.5560001,0.244,0.14,-0.464,-0.8840001,2,1,1,0,4,X,CrossOver                               
2.778,0,0,0,0,Nissan,Micra,false_alarm,-0.38,2.752,1.3,-0.004,0.44,-0.868,22,1,1,0,6,Y,Private                                 
2.38975,0,0,0,0,Renault,Grand Coupe,false_alarm,0.09200001,-2.388,-0.116,0.004,0.08000001,-1,7,1,1,0,4,Y,Private                                 
2.05925,0,0,0,0,Renault,Grand Coupe,false_alarm,0.692,-1.488,-1.244,-0.064,0.048,-1.02,97,1,1,1,5,Y,Private                                 
2.22425,1,0,0,0,Renault,Clio,pit,0.192,-2.216,-1.652,-0.048,0.252,-1,114,1,1,0,6,Y,Private                                 
2.928,0,0,0,1,Nissan,Juke,false_alarm,0.012,-2.928,0.012,0.08400001,-0.9720001,-0.216,0,1,1,1,4,Y,CrossOver                               
2.19975,0,0,0,0,Dacia,Sandero Stepway,false_alarm,2.188,-0.228,-1.284,0.164,-0.08800001,-1.064,28,1,1,0,5,X,Private                                 
2.06075,0,0,0,0,Dacia,Duster,false_alarm,1.188,-1.684,-5.968,0.108,-0.596,-0.832,85,1,1,0,10,Z,CrossOver                               
2.51,2,0,0,0,Renault,Clio,pit,0.388,-2.48,1.128,0.096,-0.268,-1.064,49,1,1,0,5,Y,Private                                 
2.23725,0,0,0,0,Nissan,Micra,pit,-0.772,2.1,0.26,-0.06,0.536,-0.928,84,1,1,0,5,Y,Private                                 
2.8795,0,0,0,1,Toyota,Corolla,pit,-2.844,0.452,0.208,0.028,0.028,-1.04,0,1,1,0,5,X,Private                                 
2.104,0,0,0,1,Nissan,Qashqai,false_alarm,2.104,0.008,0.008,0,-0.424,-0.924,1,1,1,0,4,X,CrossOver                               
2.04925,0,0,0,0,Nissan,Micra,false_alarm,-0.148,2.044,0.7600001,-0.064,0.484,-0.848,7,1,1,0,4,Y,Private                                 
2.2055,0,0,0,0,Nissan,Qashqai,pit,-2.184,0.308,-0.036,0,-0.396,-0.9120001,20,1,1,0,4,X,CrossOver                               
2.59425,0,1,0,0,Nissan,Qashqai,false_alarm,0.34,-2.572,-0.1,0.02,-0.36,-0.984,37,1,1,0,5,Y,CrossOver                               
2.76675,0,0,0,0,Nissan,X-trail,pit,-1.82,-2.084,1.364,-0.02,0.12,-1.02,111,1,1,0,7,Y,CrossOver                               
2.75675,0,0,0,0,Renault,Captur,false_alarm,-1.136,-2.512,-1.368,-0.052,-0.7320001,-0.756,84,1,1,0,7,Y,Private                                 
3.03375,2,0,0,1,Dacia,Logan,accident,0.244,3.024,-0.436,0.136,-0.368,-0.9960001,1,1,1,0,5,Y,Private                                 
3.125,1,0,0,0,Nissan,Juke,false_alarm,0.08400001,3.396,3.124,0.028,-1.06,-0.052,69,1,0,1,8,Y,CrossOver                               
2.14,1,0,0,0,Renault,Grand Coupe,false_alarm,-0.392,2.104,0.264,-0.064,0.048,-1.02,40,1,1,0,4,Y,Private                                 
3.10275,0,0,0,1,Renault,Clio,false_alarm,-2.212,2.176,-0.316,0.12,-0.232,-0.9680001,3,1,1,0,6,X,Private                                 
2.0705,0,0,0,0,Nissan,Juke,false_alarm,0.164,-2.064,1.092,-0.204,-0.576,0.8280001,25,1,1,0,5,Y,CrossOver                               
2.47325,0,0,0,0,Nissan,Qashqai,false_alarm,0.684,1.172,2.068,-0.056,-0.444,-0.936,27,1,1,1,5,Z,CrossOver                               
2.075,0,0,0,0,Nissan,Qashqai,false_alarm,0.92,1.86,0.16,-0.128,-0.456,-0.9,47,1,1,0,4,Y,CrossOver                               
2.696,0,0,0,1,Dacia,Lodgy,false_alarm,2.696,-0.012,0.004,-0.012,0.932,0.328,0,1,0,1,4,X,Commercial                              
2.56625,0,0,0,1,Lexus,IS300,false_alarm,-2.044,-1.552,-0.836,0.22,-0.064,-0.956,0,1,1,0,6,X,Private                                 
2.22225,0,0,0,0,Dacia,Duster,false_alarm,1.264,-1.828,0.772,-0.136,0.56,-0.808,41,1,1,0,5,Y,CrossOver                               
4.48,0,0,0,1,Nissan,Juke,no_answer,4.48,0.004,0.004,0,-1.032,0.328,0,1,0,1,6,X,CrossOver                               
2.3235,0,0,0,1,Toyota,C-HR,false_alarm,1.036,2.08,-1.116,0.004,-0.032,-0.9960001,0,1,1,0,6,Y,CrossOver                               
2.544,0,0,0,0,Nissan,X-trail,bumper,-0.032,-2.544,-0.436,0.096,-0.02,-1.04,31,1,1,0,5,Y,CrossOver                               
3.197,2,0,0,1,Nissan,Qashqai,false_alarm,-2.96,1.208,1.26,-0.14,-0.512,-0.9080001,1,1,1,0,7,X,CrossOver                               
2.14275,1,0,0,0,Renault,Captur,pit,-1.36,1.656,1.916,-0.028,-0.68,-0.752,28,1,1,0,6,Z,Private                                 
3.1335,1,0,0,0,Nissan,X-trail,pit,3.02,-0.836,0.208,-0.12,0.304,-0.9760001,114,1,1,0,6,X,CrossOver                               
2.55025,2,0,0,0,Dacia,Duster,pit,-0.22,0.212,2.532,0.04,-0.58,-0.8560001,65,1,1,1,4,Z,CrossOver                               
7.96825,0,0,0,1,Renault,Clio,no_answer,0.08800001,-0.012,-7.968,-0.044,-0.956,0.032,0,1,0,1,10,Z,Private                                 
3.9375,1,0,0,1,Toyota,Corolla,no_answer,3.8,1.032,-2.472,0.12,-0.04,-0.9680001,0,1,1,0,9,X,Private                                 
3.692,0,0,0,0,Nissan,Qashqai,pit,3.564,0.964,0.604,0,-0.384,-0.98,71,1,1,0,7,X,CrossOver                               
2.222,1,0,0,0,Dacia,Sandero Stepway,false_alarm,-0.164,2.216,0.956,0.152,-0.168,-0.964,35,1,1,0,5,Y,Private                                 
2.43625,1,0,0,0,Nissan,Qashqai,false_alarm,0.42,2.4,-1.316,-0.104,-0.096,-1.004,39,1,1,0,6,Y,CrossOver                               
2.628,0,0,0,1,Nissan,X-trail,false_alarm,0.6440001,2.548,1.688,-0.04,-0.456,-0.8880001,0,1,1,0,6,Y,CrossOver                               
3.44525,0,0,0,1,Nissan,X-trail,false_alarm,-0.688,3.376,-1.324,-0.016,-0.476,-0.8800001,1,1,1,0,7,Y,CrossOver                               
6.01625,0,0,0,1,Dacia,Sandero Stepway,false_alarm,0.06,6.016,-0.008,-0.168,0.064,-0.9720001,1,1,1,0,8,Y,Private                                 
4.572,0,0,0,0,Nissan,Qashqai,false_alarm,4.572,-0.004,-0.008,-0.04,-0.388,-0.9760001,95,1,1,0,6,X,CrossOver                               
2.33025,0,0,0,1,Nissan,Juke,false_alarm,-0.104,-2.284,2.328,-0.064,-0.86,0.7,4,1,0,1,6,Z,CrossOver                               
5.94,0,0,0,1,Renault,Megane,false_alarm,0.044,-5.94,-0.02,0.032,-0.016,-0.992,1,1,1,0,8,Y,Private                                 
2.535,1,0,0,0,Renault,Captur,false_alarm,-0.236,0.176,-2.524,-0.052,-0.788,-0.692,27,1,0,1,4,Z,Private                                 
2.535,1,0,0,0,Renault,Captur,false_alarm,-0.236,0.176,-2.524,-0.052,-0.788,-0.692,27,1,0,1,4,Z,Private                                 
3.42375,1,0,0,0,Renault,Grand Coupe,false_alarm,2.676,2.136,-2.86,0.056,0.372,-1.044,38,1,1,0,9,Z,Private                                 
2.294,2,0,0,0,Nissan,Qashqai,false_alarm,1.268,-2.64,-1.912,0.212,-0.724,-0.684,29,1,0,1,7,Y,CrossOver                               
2.34725,0,0,0,1,Toyota,RAV 4,false_alarm,-2.296,-0.488,0.284,-0.104,-0.008,-1.036,0,1,1,0,5,X,CrossOver                               
2.68525,0,0,0,1,Toyota,Corolla,false_alarm,0.168,-2.68,1.048,-0.376,-0.456,0.8240001,3,1,1,0,5,Y,Private                                 
2.42775,0,0,0,1,Toyota,Corolla,false_alarm,-2.32,0.716,-0.548,-0.128,-0.028,-1.036,0,1,1,0,5,X,Private                                 
2.5825,1,0,0,1,Toyota,Corolla,false_alarm,1.228,2.272,-2.564,0.052,0.048,-0.988,0,1,1,0,8,Z,Private                                 
2.104,0,0,0,0,Nissan,X-trail,false_alarm,-0.028,-2.104,0.056,0.18,0.18,-1.02,50,1,1,0,4,Y,CrossOver                               
2.3075,0,0,0,1,Toyota,Aygo,false_alarm,1.704,1.556,-0.028,0.184,-0.052,-0.964,4,1,1,0,5,X,Private                                 
2.2185,0,0,0,0,Renault,Grand Coupe,false_alarm,-0.952,2.004,-0.06,-0.07600001,-0.028,-1.016,55,1,1,0,5,Y,Private                                 
2.1095,0,0,0,1,Renault,Captur,false_alarm,0.352,-2.08,-0.216,0.096,0.072,-0.98,4,1,1,0,4,Y,Private                                 
2.5855,0,0,0,0,Nissan,X-trail,false_alarm,1.1,2.34,-2.104,-0.02,0.444,-0.932,129,1,1,0,7,Y,CrossOver                               
4.512,0,0,0,1,Nissan,Qashqai,false_alarm,4.512,-0.028,0.032,-0.032,-0.448,-0.924,0,1,1,0,6,X,CrossOver                               
3.6105,2,0,0,1,Nissan,Qashqai,false_alarm,-3.168,1.732,-2.916,-0.016,-0.384,-0.928,4,1,1,0,9,X,CrossOver                               
2.8105,1,0,0,1,Renault,Captur,false_alarm,-1.352,-3.308,-2.464,-0.028,-0.7920001,-0.708,2,1,0,1,9,Y,Private                                 
6.417,0,0,0,1,Toyota,Corolla,false_alarm,-6.368001,-0.7920001,3.38,0.032,-0.024,-1.044,0,1,1,0,12,X,Private                                 
2.13525,0,0,0,0,Renault,Grand Coupe,false_alarm,-0.428,2.092,-0.148,-0.064,0.004,-0.9720001,66,1,1,0,4,Y,Private                                 
2.38075,1,0,0,1,Dacia,Logan,no_answer,-0.46,-2.336,-1.536,0.07600001,-0.012,-1.1,1,1,1,0,6,Y,Private                                 
3.12175,0,0,0,1,Toyota,Corolla,false_alarm,2.952,-1.016,-0.9120001,0.072,0.024,-0.992,4,1,1,0,6,X,Private                                 
2.08825,1,0,0,1,Nissan,X-trail,false_alarm,-1.984,0.652,1.072,-0.036,0.032,-0.956,4,1,1,0,5,X,CrossOver                               
2.0565,0,0,0,1,Renault,Captur,false_alarm,-0.228,-0.196,-2.044,0.012,-0.768,-0.692,4,1,0,1,4,Z,Private                                 
2.0875,0,0,0,0,Dacia,Duster,false_alarm,1.064,-1.796,3.304,-0.192,0.632,-0.876,15,1,1,0,8,Z,CrossOver                               
2.9685,0,0,0,1,Toyota,RAV 4,no_answer,0.6160001,-2.904,-0.024,-0.072,0.04,-1,4,1,1,0,5,Y,CrossOver                               
3.29475,0,0,0,0,Nissan,Qashqai,false_alarm,1.928,-2.672,0.448,0.012,-0.404,-0.924,10,1,1,0,7,Y,CrossOver                               
2.0925,0,0,0,0,Nissan,Qashqai,sidewalk,0.14,-2.088,0.64,0.004,-0.38,-1,68,1,1,0,4,Y,CrossOver                               
2.39225,0,0,0,1,Toyota,Corolla,false_alarm,2.38,0.244,-0.74,-0.012,-0.004,-0.988,0,1,1,0,5,X,Private                                 
3.164,1,0,0,0,Renault,Grand Coupe,false_alarm,-1.496,-2.788,0.7960001,-0.1,-0.048,-0.9760001,91,1,1,0,7,Y,Private                                 
6.02,0,0,0,1,Nissan,Qashqai,false_alarm,6.02,0.016,-0.08400001,0,-0.484,-0.8280001,1,1,1,0,8,X,CrossOver                               
4.48425,0,0,0,0,Nissan,Qashqai,false_alarm,4.484,-0.048,-0.108,0.004,-0.4,-0.984,36,1,1,0,6,X,CrossOver                               
7.04,0,0,0,1,Renault,Clio,false_alarm,7.04,0.02,0.004,0.008,-0.18,-0.9760001,0,1,1,0,9,X,Private                                 
2.3675,0,0,0,0,Nissan,Qashqai,false_alarm,1.248,2.012,-1.552,0,-0.372,-0.9720001,32,1,1,0,6,Y,CrossOver                               
2.079,0,0,0,1,Nissan,Qashqai,false_alarm,-1.616,-1.308,-0.332,0.052,-0.368,-0.9440001,0,1,1,0,5,X,CrossOver                               
2.384,0,0,0,0,Renault,Captur,false_alarm,1.2,2.06,2.996,0,-0.664,-0.7600001,22,1,1,0,8,Z,Private                                 
2.76275,0,0,0,0,Nissan,Micra,false_alarm,-0.8280001,2.636,0.348,0.024,0.348,-0.9400001,59,1,1,0,5,Y,Private                                 
2.15825,0,0,0,0,Nissan,Qashqai,false_alarm,-0.212,-2.148,1.432,-0.02,-0.384,-0.98,89,1,1,0,5,Y,CrossOver                               
2.05375,0,0,0,0,Dacia,Logan,no_answer,-1.072,1.752,0.384,0.104,-0.292,-1.016,89,1,1,0,5,Y,Private                                 
2.30425,0,0,0,0,Dacia,Sandero Stepway,false_alarm,0.36,2.276,-0.368,0.192,0.132,-0.956,16,1,1,0,5,Y,Private                                 
2.0625,0,0,0,0,Renault,Grand Coupe,false_alarm,0.164,2.056,0.22,0.08000001,0.016,-1.06,97,1,1,0,4,Y,Private                                 
2.112,0,0,0,0,Renault,Captur,false_alarm,-1.836,1.044,0.768,0.02,-0.68,-0.7600001,84,1,1,0,5,X,Private                                 
2.2605,1,0,0,1,Nissan,Qashqai,bumper,2.256,-0.144,-0.812,0.108,-0.348,-1,4,1,1,0,5,X,CrossOver                               
4.26725,4,0,0,0,Dacia,Sandero Stepway,false_alarm,0.84,4.184,-0.296,0.004,-0.012,-0.984,64,1,1,0,7,Y,Private                                 
2.22875,0,0,0,0,Renault,Grand Coupe,false_alarm,1.584,-1.568,1.304,0.028,0.048,-1.016,39,1,1,0,6,X,Private                                 
2.263,0,0,0,0,Nissan,Micra,false_alarm,-0.46,-2.216,0.716,-0.04,0.404,-0.9080001,48,1,1,0,5,Y,Private                                 
2.39675,0,0,0,1,Nissan,Qashqai,pit,-0.284,-2.38,0.296,-0.032,-0.424,-0.9480001,4,1,1,0,4,Y,CrossOver                               
2.552,2,0,0,1,Nissan,X-trail,false_alarm,0.032,-2.552,-1.604,-0.08400001,-0.38,-0.9400001,4,1,1,0,6,Y,CrossOver                               
2.684,0,0,0,1,Nissan,Qashqai,false_alarm,2.684,-0.02,-0.08400001,0,-0.356,-0.92,1,1,1,0,4,X,CrossOver                               
2.355,0,0,0,1,Toyota,Yaris,false_alarm,0.564,0.448,-2.312,-0.98,-0.016,0.024,1,0,1,1,5,Z,Private                                 
2.33575,0,0,0,1,Nissan,X-trail,false_alarm,-0.304,-2.316,-0.232,-0.108,-0.204,-0.956,4,1,1,0,4,Y,CrossOver                               
2.569,1,0,0,0,Dacia,Duster,false_alarm,-0.7,2.472,-1.852,-0.276,0.512,-0.7920001,42,1,1,0,7,Y,CrossOver                               
2.13025,0,0,0,1,Renault,Grand Coupe,false_alarm,-0.28,2.112,0.104,-0.02,0,-1,0,1,1,0,4,Y,Private                                 
2.7,0,0,0,0,Renault,Clio,bumper,-2.7,-0.02,-1.324,0.052,0.224,-1.08,28,1,1,0,6,X,Private                                 
2.161,0,0,0,0,Nissan,Qashqai,pit,-1.444,1.608,-0.848,-0.096,-0.444,-0.9,62,1,1,0,5,Y,CrossOver                               
2.112,0,0,0,0,Nissan,X-trail,false_alarm,-1.92,0.8800001,0.576,0.048,-0.36,-0.952,22,1,1,0,5,X,CrossOver                               
2.22725,0,0,0,0,Renault,Captur,false_alarm,-1.884,-1.188,-1.336,0.008,-0.712,-0.768,61,1,1,0,6,X,Private                                 
3.82875,2,0,0,1,Toyota,Corolla,false_alarm,2.424,2.964,-1.952,-0.072,-0.02,-1.024,0,1,1,0,9,Y,Private                                 
2.07725,0,0,0,1,Nissan,Qashqai,false_alarm,0.07600001,2.076,-0.544,-0.208,-0.568,-0.8560001,3,1,1,0,4,Y,CrossOver                               
2.4215,0,0,0,0,Nissan,Qashqai,false_alarm,1.944,-1.444,-0.74,0.056,-0.444,-0.924,93,1,1,0,6,X,CrossOver                               
2.81425,0,0,0,0,Dacia,Sandero Stepway,false_alarm,0.808,2.696,-0.5,0.176,-0.004,-1.016,37,1,1,0,6,Y,Private                                 
2.14075,0,0,0,1,Nissan,Qashqai,false_alarm,-0.436,2.096,-1.204,-0.104,-0.436,-0.9160001,2,1,1,0,5,Y,CrossOver                               
2.68025,0,0,0,1,Dacia,Duster,false_alarm,2.68,0.04,-0.004,0,-0.336,-0.952,0,1,1,0,4,X,CrossOver                               
2.25375,2,0,0,0,Nissan,Qashqai,false_alarm,1.12,-1.956,0.552,0.032,-0.404,-0.984,87,1,1,0,5,Y,CrossOver                               
5.076,0,0,0,1,Renault,Grand Coupe,false_alarm,5.076,-0.048,0.004,-0.08400001,0.28,-0.9680001,0,1,1,0,7,X,Private                                 
4.448,0,0,0,1,Renault,Clio,false_alarm,4.448,-0.004,-0.02,0.04,0.244,-1.04,0,1,1,0,6,X,Private                                 
2.688,0,0,0,1,Nissan,Juke,false_alarm,2.688,0.008,-0.016,-0.012,1.016,-0.08400001,0,1,0,1,4,X,CrossOver                               
3.362,0,0,0,1,Toyota,Yaris,false_alarm,0.6760001,0.348,-3.344,-0.98,0.004,0.032,1,0,1,1,6,Z,Private                                 
5.976,0,0,0,1,Dacia,Dokker,false_alarm,-0.008,-5.976,0.06,0.324,0.02,-1.032,1,1,1,0,8,Y,Commercial                              
